term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
little bit,0.00041641578133383905,0.0003002287846654332,0.32713934298065334,0.0,0.2289975400864573
clip,0.0002978238061666474,0.0002147769484981502,0.32690188658164043,0.0,0.22883132060714828
ppl,0.0008636727854335693,0.0006235842877184704,0.3257099911531584,0.0,0.22799699380721086
treasure,0.000171981697776796,0.00012428978884877596,0.32477199386663635,0.0,0.22734039570664544
entire,0.00120853559265158,0.0008740097065398158,0.32407313848992464,0.0,0.22685119694294723
www twitch,0.0005059128411380519,0.000366330974747394,0.3228271010660055,0.0,0.22597897074620382
encourage,0.00015430621602379683,0.00011173978636526553,0.32276596485866244,0.0,0.2259361754010637
comfy,0.00019282947771025473,0.0001396728047863771,0.32250348717216004,0.0,0.225752441020512
loveanime,0.0,0.0,0.0,0.7521515488624573,0.22564546465873717
married,0.0003409259463569838,0.00024724432025859594,0.3212881778664704,0.0,0.22490172450652926
quick,0.0006390893137212408,0.00046349202946482183,0.3212549679615458,0.0,0.22487847757308205
hearing,0.000579092797349444,0.0004202082531016769,0.3207122420909122,0.0,0.22449856946363853
thread,0.0010175436201030174,0.0007384861604196277,0.3205443874682528,0.0,0.22438107122777695
man,0.004508727956894014,0.0032740248089660707,0.3199949994069259,0.0,0.2239964995848481
showing,0.0005418283957442471,0.00039345821070333646,0.3199744054499208,0.0,0.22398208381494453
armpit,0.0,0.0,0.0,0.7461309432983398,0.22383928298950195
acting,0.000356996005925047,0.00025952219736557526,0.3188822506950355,0.0,0.22321757548652485
xmas,0.00021992707666322592,0.00015993944722005388,0.3185005624241209,0.0,0.2229503936968846
vc,0.00022986562564803216,0.0001672452637005271,0.3180333590644512,0.0,0.22262335134511582
pinup,0.0,0.0,0.0,0.7416463494300842,0.22249390482902526
finally,0.002066921146183069,0.0015062862788366447,0.31641290954350537,0.0,0.22148903668045375
um,0.0007759694283444558,0.000566717808820857,0.31425158719605845,0.0,0.2199761110372409
self,0.0011208704853465864,0.0008202106391188862,0.31229966452143276,0.0,0.2186097651650029
bubble,0.00022928893520436563,0.00016780296881284564,0.3121922877802286,0.0,0.21853460144616002
practice,0.0005007121261392798,0.0003665915174015122,0.31178306777648895,0.0,0.21824814744354226
gamedev,0.00021880523850532218,0.00016027887052536233,0.3112666064979755,0.0,0.21788662454858285
survival,0.00013701224484509623,0.00010054196360134917,0.3094948468956539,0.0,0.2166463928269577
bsky,0.011739822706489713,0.008624159058942553,0.30841925179524593,0.0,0.21589347625667213
code,0.0010504802415387472,0.0007723619926272139,0.3075493347128323,0.0,0.2152845342989826
reveal,0.00021393531566132952,0.0001574091479859218,0.3068250845643832,0.0,0.21477755919506822
relationship,0.0003694306020277017,0.0002720088774592304,0.30612810642673743,0.0,0.2142896744987162
2015,0.00015007123303842747,0.00011054396161472379,0.3056965455223484,0.0,0.21398758186564384
mask,0.0002763667029661954,0.00020383876227862894,0.3043991887125428,0.0,0.21307943209877994
fried,0.0002521086807828974,0.0001860484071037981,0.30385323354842697,0.0,0.21269726348389886
finally got,0.00022939245677856772,0.0001693581136582551,0.3034186785238288,0.0,0.21239307496668017
bang,0.00025558784062315186,0.00018889863520385683,0.30235546183041717,0.0,0.211648823281292
regret,0.0002561087057399466,0.00018936559743642034,0.3019223239956425,0.0,0.21134562679694974
covered,0.0003047633065221736,0.00022579052435513767,0.2999276303088794,0.0,0.20994934121621558
breath,0.0002569899570331984,0.00019040108850583806,0.2999040310697268,0.0,0.20993282174880876
band,0.0004170580471277302,0.0003090248106713369,0.29980376292333394,0.0,0.20986263404633373
fell,0.00044001295619523295,0.00032609327974501275,0.29962061835709386,0.0,0.20973443284996568
assuming,0.00022259539774457755,0.00016499807065814404,0.29942182595252026,0.0,0.20959527816676418
husband,0.00044099754777681034,0.00032698669346824136,0.29911975845878414,0.0,0.20938383092114887
gay,0.0016279950552714367,0.0012072057598874633,0.2990408091238402,0.0,0.20932856638668812
genuinely,0.0007348324470096324,0.0005453666399320698,0.2981841603960372,0.0,0.208728912277226
00,0.0007317403407851069,0.0005433343170386196,0.2977008623080347,0.0,0.20839060361562428
pocket,0.0002566928669214173,0.00019085042924211988,0.29639013718872576,0.0,0.207473096032108
early,0.0014369891559782102,0.0010696746564275589,0.2951954940549829,0.0,0.20663684583848801
seemingly,0.00012997848502307573,9.678902321720215e-05,0.29483508178365364,0.0,0.20638455724855753
bro,0.0008185472292394655,0.0006097862788350606,0.2944225222979614,0.0,0.20609576560857296
pieces,0.00044723338942939786,0.000333289490702194,0.2940690521447864,0.0,0.20584833650135048
eyes,0.00100811468256309,0.0007519679963478739,0.2931434157582492,0.0,0.20520039103077442
publish,0.0001438976939740115,0.00010738368419002768,0.29269409802479157,0.0,0.20488586861735408
todos,0.00011559367852918424,8.631137011215161e-05,0.2921196368222095,0.0,0.20448374577554662
saw,0.002062903668377102,0.0015417683698115262,0.29118447196436825,0.0,0.20382913037505776
naturally,0.00018893631228122506,0.00014125838038546535,0.2908191091420097,0.0,0.20357337639940679
pure,0.0004099740643954869,0.00030678712359458106,0.2899397195028619,0.0,0.20295780365200333
addition,0.00018045997556160622,0.0001350799666861722,0.2896418760865741,0.0,0.20274931326060186
adults,0.00031859086022216504,0.0002387022630186261,0.2886905908046832,0.0,0.20208341356327822
named,0.0005156903739925431,0.0003866506229339989,0.28798496810122853,0.0,0.20158947767085997
daughter,0.0004347588374930332,0.00032606777579485255,0.2876861431447848,0.0,0.20138030020134934
obsession,0.00018653831109335494,0.00013992803500373672,0.28750820606974575,0.0,0.201255744248822
painting,0.0005991334368653352,0.00044977962719705604,0.28672653846193463,0.0,0.20070857692335423
intense,0.0002268865246182036,0.0001705763897600063,0.2852666252762005,0.0,0.19968663769334033
mommy,0.00032832204833222795,0.0002468908214012118,0.28504866060287903,0.0,0.19953406242201532
shoes,0.00019345061444695283,0.00014566198868206257,0.2837332962046393,0.0,0.19861330734324747
clothing,0.00013046095488322416,9.823607273028177e-05,0.2837002469345025,0.0,0.19859017285415176
uses,0.00026767726068419224,0.00020184862224359118,0.28226386017202365,0.0,0.19758470212041654
ran,0.0003353662259011124,0.0002529088121595171,0.2821940516201649,0.0,0.19753583613411543
essay,0.0002134298085495891,0.0001610336237643759,0.2816946741508694,0.0,0.19718627190560858
picking,0.0002984663908250922,0.00022523823218016358,0.28149857226411656,0.0,0.1970490005848816
roblox,0.00024178016375580675,0.00018271292139999913,0.2801125797901213,0.0,0.19607880585308488
twice,0.00032474261465895003,0.00024549679307409863,0.2797489299565444,0.0,0.19582425096958106
universe,0.0005560844351172116,0.0004217293964354238,0.2765562194733784,0.0,0.19358935363136487
established,0.00013190141833686672,0.00010003339082592942,0.27655053275156366,0.0,0.19358537292609454
tale,0.00018541809195768484,0.00014067101798327756,0.27618910176903105,0.0,0.19333237123832173
necessarily,0.00020247986488099162,0.0001538368943809277,0.2747473790083148,0.0,0.19232316530582036
videos,0.0006049705654157918,0.000459946171271514,0.2740702888616272,0.0,0.19184920220313903
kinds,0.0002851821319662159,0.00021682340909104315,0.27404468588723474,0.0,0.19183128012106432
soup,0.00021668338068777453,0.0001649120343268967,0.2730248615540174,0.0,0.19111740308781217
starter,0.0004922264795884753,0.0003750548518160852,0.2718665846898942,0.0,0.19030660928292595
called,0.0016476181988358777,0.0012558203991014053,0.27154164677183507,0.0,0.19007915274028453
role,0.00031483743698546094,0.00023997197356615238,0.27153419374565957,0.0,0.19007393562196168
goddamn,0.0002960953696471526,0.00022570290161592148,0.27146195203817564,0.0,0.19002336642672293
rn,0.0010621916609615833,0.0008099872948304622,0.27107106577133006,0.0,0.18974974603993103
size,0.00036261213412320257,0.00027677654722260773,0.27012318453529693,0.0,0.18908622917470785
grey,0.0002716670704915643,0.00020739333225526467,0.2699600508902757,0.0,0.18897203562319298
info,0.0005196269913535097,0.0003967132281175607,0.26989749787187256,0.0,0.1889282485103108
gym,0.0005074801657526885,0.0003876935056036637,0.2692424735580141,0.0,0.18846973149060986
exciting,0.00031326084170855094,0.0002396138371409613,0.26800748988485573,0.0,0.187605242919399
kitty,0.0006070246153811372,0.0004644299705683818,0.26775850833099546,0.0,0.1874309558316968
considered,0.0006069817736625976,0.00046489919188762234,0.26667812289776255,0.0,0.18667468602843376
sexy,0.0011287698332278762,0.0008647431791213218,0.26645108839596854,0.0,0.18651576187717797
minority,0.0002270466850724736,0.00017409022371911345,0.2655818315244642,0.0,0.18590728206712492
found,0.0022351649267097606,0.0017155142040992907,0.26460214136037913,0.0,0.1852214989522654
normal,0.0009409978077882576,0.000722239594395797,0.2645838456958297,0.0,0.1852086919870808
schedule,0.0002049490647051238,0.00015748331236634748,0.26344183692841916,0.0,0.1844092858498934
days ago,0.00014497497086233448,0.00011193551241582573,0.2586379857138573,0.0,0.1810465899997001
skills,0.00020999299243121318,0.00016224630510168142,0.2579584381912103,0.0,0.18057090673384718
feels,0.001430988383005434,0.0011060792294904445,0.25754382531655,0.0,0.180280677721585
count,0.0007691293483282835,0.0005947734779838791,0.25707849674805866,0.0,0.17995494772364104
songs,0.0004626828834091819,0.00035787586009317085,0.25685567233542805,0.0,0.17979897063479963
multiple,0.0005036319839195065,0.000389702273713533,0.25646270581755115,0.0,0.1795238940722858
fascinating,0.00029895610050570024,0.000231342220913119,0.25639855376401244,0.0,0.17947898763480868
wild,0.000969199950393218,0.0007502558964582898,0.2560565640349718,0.0,0.17923959482448024
33,0.0003872641726958623,0.0003000362528752456,0.2552036915939512,0.0,0.1786425841157658
pan,0.00011884587645021196,9.213635115424622e-05,0.2545576962506065,0.0,0.17819038737542453
hoping,0.0006450921000213141,0.0005002297857738872,0.25432548804206484,0.0,0.17802784162944538
para,0.0006249163911250487,0.0004846621504791795,0.25416576902908344,0.0,0.1779160383203584
shooting,0.00015352165908619694,0.0001191294656242392,0.2536306224143595,0.0,0.17754143569005165
end,0.0022448501631172667,0.0017427585435142777,0.2531695359560906,0.0,0.1772186751692634
played,0.0008856627389493009,0.0006877071932589033,0.25297303367266083,0.0,0.17708112357086256
pictures,0.000604134469433211,0.0004692336459621883,0.2526959336604977,0.0,0.17688715356234838
bunch,0.0008072825791355779,0.0006272922630490108,0.25226117016138944,0.0,0.1765828191129726
outside,0.0007065621281575268,0.0005493765939128488,0.2516269259527244,0.0,0.17613884816690706
ofc,0.00026335338001020524,0.00020493497209736074,0.25080395273908296,0.0,0.17556276691735806
hits,0.000434324199248081,0.0003385246553768039,0.24919426609735065,0.0,0.17443598626814544
regular,0.0004485178936998355,0.0003496940181963134,0.24888997606843571,0.0,0.174222983247905
eve,0.00019296229933777183,0.0001509579008920059,0.24549368950167527,0.0,0.17184558265117267
pick,0.0009440311877279073,0.00073871059793937,0.24525294282961324,0.0,0.17167705998072927
standard,0.0002593110628531793,0.0002030846734012701,0.24440524674054884,0.0,0.17108367271838418
actually,0.003551426382347089,0.0027817145752412,0.24428182156904366,0.0,0.17099727509833054
master,0.00030944036744450946,0.00024253996094521511,0.24359882637051383,0.0,0.17051917845935968
previous,0.00026127032726214644,0.00020485037338564962,0.24327567582002485,0.0,0.1702929730740174
dating,0.00022889334364193935,0.00017979336547897597,0.24144780555485656,0.0,0.16901346388839958
gives,0.0005335201785457925,0.00041941731812182397,0.24063043176041632,0.0,0.16844130223229142
deals,0.000441445440137913,0.00034705553666684413,0.24056955722946605,0.0,0.16839869006062622
grab,0.000333487677843161,0.00026229886817058685,0.24012126344846352,0.0,0.16808488441392444
plays,0.0003155813372872686,0.00024836948478249975,0.23949887198045536,0.0,0.16764921038631875
2022,0.0002404740284456767,0.00018933024751635762,0.23911914996025613,0.0,0.16738340497217927
presentation,0.00017077760125330295,0.00013449615605611235,0.23882635546797898,0.0,0.16717844882758529
entertaining,0.00016461891672016492,0.00012984345185633017,0.23730353602643972,0.0,0.1661124752185078
reason,0.001527350012850406,0.0012063142691034789,0.23596454622080282,0.0,0.16517518235456197
fr,0.0007425799800353666,0.0005865565720793918,0.2358614257490089,0.0,0.16510299802430622
competition,0.00020070231320107857,0.00015860476056900723,0.23540732420547428,0.0,0.164785126943832
figured,0.0003124899110894583,0.00024703638963682233,0.23503644711189958,0.0,0.1645255129783297
league,0.0004340483293729802,0.00034318729013526635,0.23487949138319303,0.0,0.1644156439682351
historical,0.00015955693089056,0.00012620043540219531,0.2345292261700054,0.0,0.1641704583190038
uma,0.00044675286735715433,0.0003542652256151472,0.2319596563343908,0.0,0.16237175943407356
constantly,0.00032412388173305826,0.0002575811297418476,0.2297909766003504,0.0,0.16085368362024527
throw,0.0004929941413576818,0.0003918538599350307,0.22960827396852543,0.0,0.16072579177796778
scary,0.0003988091924747413,0.00031757368088473876,0.22777316683048157,0.0,0.1594412167813371
consider,0.0005423637233083255,0.00043225595718198524,0.2269188993510566,0.0,0.15884322954573962
writers,0.0002645679783972194,0.0002108874815961634,0.22677340057515186,0.0,0.1587413804026063
subscribe,0.00017628891870543993,0.00014055590569041413,0.22651877355596983,0.0,0.15856314148917888
sister,0.0004747604251485954,0.00037861484614175317,0.2262908039315452,0.0,0.15840356275208162
crime,0.00037109423539718057,0.00029613798960834744,0.22563043910817232,0.0,0.15794130737572062
coffee,0.001354226690309384,0.001081427920556241,0.22494824799909643,0.0,0.1574637735993675
easier,0.0003596647566653189,0.0002873610361488483,0.2244329052827698,0.0,0.15710303369793885
trying,0.0023879324525052747,0.0019095906548055985,0.22353899618601733,0.0,0.15647729733021212
io,0.00027532588366471316,0.0002203264908665057,0.22284484128055737,0.0,0.15599138889639014
affect,0.0001380810607490886,0.00011058068436298395,0.2220952995949675,0.0,0.15546670971647722
island,0.0005199927669352665,0.00041685306163211734,0.22108106464148242,0.0,0.15475674524903768
offer,0.00038250487367139845,0.0003066907134499462,0.22090153845865332,0.0,0.15463107692105732
designed,0.0002642949163032865,0.00021243245853391546,0.2184413988345679,0.0,0.15290897918419752
stars,0.0004677804902920563,0.00037610701594557,0.2181253761705178,0.0,0.15268776331936246
transition,0.00013841843983997378,0.00011132379380053731,0.21783807810194308,0.0,0.15248665467136016
generation,0.000315151532568621,0.0002536330707940552,0.21716488256578137,0.0,0.15201541779604694
dare,0.00017349287241777309,0.00013967906461985488,0.21678898236760982,0.0,0.15175228765732687
skill,0.00024241557323653764,0.00019517159615935417,0.21677424638950094,0.0,0.15174197247265064
letter,0.00038185096920334425,0.00030744846157228516,0.21672286757752404,0.0,0.1517060073042668
technical,0.00015351582356634604,0.00012364931436050004,0.2163540405470393,0.0,0.1514478283829275
completely,0.0010675323550713362,0.0008603172378423905,0.21580382884187768,0.0,0.15106268018931437
detail,0.00021765792966578772,0.0001756382037915718,0.2144983715328433,0.0,0.1501488600729903
parts,0.0003824527346536538,0.0003086514874093996,0.2143922456690856,0.0,0.1500745719683599
stellar,0.00014078039916502391,0.00011363291379474059,0.21422785542629652,0.0,0.14995949879840756
north,0.0006777582105806436,0.0005478512731794855,0.2127867169822392,0.0,0.14895070188756743
weird,0.0018612370831489291,0.001504534665315164,0.21275769446491588,0.0,0.1489303861254411
favor,0.00020321802881418074,0.00016428450752954321,0.2126795928273856,0.0,0.1488757149791699
domain,0.00020093527948698042,0.0001628005298700256,0.21045703873734398,0.0,0.14731992711614078
fresh,0.00037314593831477567,0.00030234364709386547,0.2104052611643097,0.0,0.14728368281501678
cried,0.0002222554310302684,0.00018016999210436913,0.2099263997741315,0.0,0.14694847984189205
stunning,0.00037188527043194644,0.00030202587949625705,0.20807262428989481,0.0,0.14565083700292636
fanfic,0.00016284269811357027,0.00013229217441029157,0.2077716317591704,0.0,0.14544014223141927
dice,0.00025055059897124304,0.00020370043287506104,0.20701035194035025,0.0,0.14490724635824517
website,0.0005827275687512949,0.00047447894333276414,0.20550250543562415,0.0,0.1438517538049369
write,0.0008358858576087853,0.0006809504835020522,0.2050024505271395,0.0,0.14350171536899764
sad,0.0012937811131193927,0.001055495941594461,0.20355826578971703,0.0,0.1424907860528019
noticed,0.0004051611008035698,0.0003309497445127366,0.2023181778466047,0.0,0.14162272449262328
taught,0.00023683245112999686,0.0001935251586200538,0.20194531664998455,0.0,0.14136172165498917
concept,0.0006909387259210478,0.0005647442876556039,0.20167807251868566,0.0,0.14117465076307995
deserves,0.00032851751349574713,0.00026900991867551507,0.19984183137956502,0.0,0.1398892819656955
keeps,0.0003990719627126089,0.00032710761413275624,0.19885249121017312,0.0,0.13919674384712116
slightly,0.0003644924239418777,0.0002988583903931067,0.19853585570796223,0.0,0.13897509899557356
latest,0.0007384983073431098,0.0006067629860870677,0.19648053347380662,0.0,0.1375363734316646
species,0.00023401172605753436,0.0001922733913957706,0.19645285995156464,0.0,0.13751700196609523
wanted,0.001603278166001577,0.0013173296212659657,0.19644370007079787,0.0,0.13751059004955848
actively,0.00014945829293853358,0.00012283605152396015,0.19616668008703542,0.0,0.1373166760609248
twitch tv,0.0007614112409424769,0.0006260375322514596,0.19576325398140584,0.0,0.13703427778698407
clothes,0.00032935635214436347,0.0002710478636776792,0.1948448124751216,0.0,0.1363913687325851
leaning,0.00020872846146926667,0.00017184660509498087,0.19443182894184224,0.0,0.13610228025928955
gets,0.001777081087054858,0.001464481921841335,0.19347062459570097,0.0,0.13542943721699066
está,0.00015399250071245076,0.00012694422773871573,0.1931559278507625,0.0,0.13520914949553373
rise,0.0002162709971478572,0.00017835847422622374,0.1927367141891264,0.0,0.13491569993238847
click,0.0005039797378270217,0.0004156725895428747,0.19263811637463082,0.0,0.13484668146224157
hitting,0.00021105506670959537,0.00017416243287342474,0.19213059271186414,0.0,0.13449141489830488
life,0.0037019477310731167,0.003055566958914794,0.1918939298944199,0.0,0.13432575092609392
runs,0.00026769835501303733,0.00022095922821196718,0.19188252983125154,0.0,0.13431777088187608
bother,0.0002647394394094369,0.00021855330136710002,0.1917160879752613,0.0,0.1342012615826829
controller,0.00013928668454456897,0.00011524772419530381,0.18945020312372468,0.0,0.13261514218660728
introduce,0.00021288988603795404,0.00017621124473475935,0.18909143782002533,0.0,0.13236400647401772
bug,0.0002818856397229689,0.0002333528061826909,0.18894988404650442,0.0,0.1322649188325531
suit,0.0002994334491774667,0.00024796761677593353,0.1885939570078433,0.0,0.1320157699054903
13,0.00088086397905153,0.0007298511652860644,0.18806256652912595,0.0,0.13164379657038816
coolest,0.00016548839784697524,0.00013728296055153313,0.1868567632693666,0.0,0.1307997342885566
voices,0.0001971260907814534,0.00016355254421567035,0.18670916452552747,0.0,0.13069641516786923
water,0.0008864423904093245,0.0007355958624328667,0.18653524686808132,0.0,0.13057467280765692
ice cream,0.0001551904957416508,0.0001288207277547718,0.18623150469726607,0.0,0.13036205328808625
picks,0.00023321023748661005,0.00019380131228914432,0.18510679555485562,0.0,0.12957475688839892
practicing,0.00019509628809518176,0.00016232746125093912,0.18387745755619792,0.0,0.12871422028933854
old man,0.00019685135050899547,0.0001637957175202965,0.1838287489341875,0.0,0.12868012425393124
honestly,0.0016277010633705537,0.0013546453959493005,0.18362889665207363,0.0,0.12854022765645154
original post,0.00017546715711897853,0.00014604667384088014,0.1835255172027367,0.0,0.12846786204191568
huh,0.00048170200104276367,0.00040133533816926777,0.18252829355659853,0.0,0.12776980548961897
flying,0.00023776201618956838,0.0001981070537757201,0.182462597023381,0.0,0.1277238179163667
media,0.001647468002191242,0.001372754527742684,0.18242022754779075,0.0,0.1276941592834535
particularly,0.00025273012391185306,0.00021059987943391554,0.182362109122043,0.0,0.1276534763854301
details,0.0005256001696224816,0.0004380489165453109,0.18221016611483834,0.0,0.12754711628038684
worlds,0.000175597149434445,0.00014636204882389402,0.18210899545190048,0.0,0.12747629681633033
lowkey,0.0002263980721667865,0.00018878003365450962,0.1817122489407982,0.0,0.12719857425855874
basically,0.000811948009942099,0.0006770402676750414,0.18170553568332362,0.0,0.12719387497832652
features,0.0002706586530021924,0.00022572507367473878,0.1815405997877404,0.0,0.12707841985141827
22,0.00039588066021826334,0.00033030142296247594,0.1811071121194108,0.0,0.12677497848358754
ahh,0.00021226004799586125,0.0001772333834132313,0.18034465693746127,0.0,0.1262412598562229
eventually,0.00040756629319690333,0.0003403506845335884,0.18022704252997887,0.0,0.1261589297709852
wizard,0.0002851188313429771,0.00023841163487194853,0.17890723874388112,0.0,0.12523506712071678
learned,0.0006651504390252761,0.0005563817902906231,0.1785584779954409,0.0,0.12499093459680861
ads,0.0002832846875821343,0.00023728218545502084,0.17720219795690464,0.0,0.12404153856983324
16,0.0007429129188473689,0.0006224324119775435,0.17694376239696746,0.0,0.12386063367787721
wealth,0.00023438286805801595,0.0001964396927289104,0.17660040716072087,0.0,0.1236202850125046
complaining,0.00018324414914078308,0.00015369093946793625,0.1758756076837111,0.0,0.12311292537859776
fully,0.000500928625569144,0.00042018613423852776,0.17576579877955228,0.0,0.12303605914568659
decades,0.0002953435869189651,0.00024785034975357537,0.1753141795252008,0.0,0.12271992566764055
thee,0.00021325717092361042,0.00017905340191175863,0.17481462702081313,0.0,0.12237023891456918
alternative,0.00029435660422350913,0.0002472229127963068,0.17450149649472815,0.0,0.1221510475463097
comments,0.00043984681427788007,0.00036975857526138733,0.1735761804565338,0.0,0.12150332631957365
turn,0.0010243564617591972,0.0008627980295165711,0.17163920324291007,0.0,0.12014744227003704
joined,0.00026303530641565685,0.0002217113110556359,0.17091206226698413,0.0,0.11963844358688888
pass,0.0006931885856715903,0.0005842927632881862,0.17089990046329068,0.0,0.11962993032430347
free,0.0019331735854106083,0.0016311973263083538,0.16984868647638476,0.0,0.11889408053346932
start,0.0026951852804879377,0.0022755295991031582,0.16925412874651355,0.0,0.11847789012255948
posting,0.0011209046293499684,0.0009469419643557849,0.1686535190295551,0.0,0.11805746332068857
separate,0.00018990474665394548,0.0001605207348166944,0.16809939354298556,0.0,0.11766957548008988
gender,0.0005506039492473218,0.0004660350402047767,0.1667549074791597,0.0,0.11672843523541178
dream,0.000978198750772597,0.0008284321553799586,0.1661779075395007,0.0,0.11632453527765049
mixed,0.00018741659412830483,0.00015878280081830663,0.16579658314968027,0.0,0.11605760820477617
fit,0.0006652359473943123,0.0005636219658183651,0.16575800534406854,0.0,0.11603060374084796
internet,0.0007134361213050549,0.0006045449096493267,0.16561691948837595,0.0,0.11593184364186315
60,0.00024780688083799645,0.00021002655668350253,0.16541568080749605,0.0,0.11579097656524723
react,0.0001669820842210583,0.00014158070197062145,0.16501653265047714,0.0,0.11551157285533399
local,0.0006463657437439975,0.0005489042077875922,0.16344154150598747,0.0,0.11440907905419122
high,0.0017214186110713627,0.0014625600375613235,0.16296036387807544,0.0,0.11407225471465281
ones,0.001296597135660183,0.0011019538243229041,0.1626584228678965,0.0,0.11386089600752754
speed,0.0005110113282248089,0.0004344928284096474,0.16221228504944696,0.0,0.11354859953461287
play,0.0024960907250769007,0.0021223968703269138,0.16217974173180316,0.0,0.11352581921226221
truly,0.0010894839484466238,0.0009267194118617245,0.16180856952922437,0.0,0.11326599867045706
pretty,0.003298231212361328,0.002805882824284559,0.16166810137874402,0.0,0.1131676709651208
gameplay,0.00013062195131415536,0.00011117484393623623,0.16120301668002618,0.0,0.11284211167601832
dead,0.0011439578178146174,0.0009744814220910113,0.16034382879356054,0.0,0.11224068015549238
grace,0.00021591975158630902,0.00018401121219734133,0.15991004630193023,0.0,0.11193703241135115
gon na,0.0027683743997426163,0.002362424042201517,0.15857205400431273,0.0,0.11100043780301891
ago,0.0018178783848003528,0.0015515254065186343,0.15843150879753287,0.0,0.110902056158273
opened,0.00026387043124451447,0.00022528335383575887,0.1580991667480969,0.0,0.11066941672366783
por,0.0006316730318327111,0.0005393907478716775,0.15793162056398705,0.0,0.11055213439479092
ur,0.000747449470820737,0.0006384448467385769,0.157631390254571,0.0,0.1103419731781997
screenshot,0.0002152523909624129,0.00018387177106062716,0.15757255354497665,0.0,0.11030078748148364
ghosts,0.00014837645851687817,0.00012682080763748216,0.15697744163775534,0.0,0.10988420914642873
syndrome,0.0002418169672131067,0.0002067184147233071,0.1568234840977411,0.0,0.10977643886841877
known,0.0006216146916645259,0.0005316331126390484,0.1563667932492718,0.0,0.10945675527449025
speaking,0.0004134288168021106,0.00035363856766194277,0.15620991449210017,0.0,0.10934694014447012
immediately,0.0006514353895376682,0.0005575341852145409,0.15565437371502794,0.0,0.10895806160051955
began,0.00017699684681864313,0.00015150336347784972,0.15552399688482538,0.0,0.10886679781937776
forgotten,0.00030101071022956694,0.0002577216767193008,0.1552655602504665,0.0,0.10868589217532655
tour,0.00032980385931296436,0.00028257933486800245,0.1545387188126281,0.0,0.10817710316883966
to,0.0002846946404080041,0.00024394262695320298,0.15448404781889646,0.0,0.10813883347322752
book,0.0021767303690246403,0.001866309852875431,0.15386077200901135,0.0,0.10770254040630795
years ago,0.0010085952541700834,0.0008653631676171026,0.1531645220801531,0.0,0.10721516545610717
ways,0.0006214038326983091,0.0005333746808460401,0.15275699508343119,0.0,0.10692989655840182
find,0.0028216120674453126,0.002422212155351185,0.152627134493574,0.0,0.1068389941455018
look like,0.0007127055666980807,0.0006118478400973537,0.1525847377579661,0.0,0.10680931643057627
items,0.00019143199974047876,0.0001645199545942472,0.1515006999981538,0.0,0.10605048999870766
subject,0.00029209463505181247,0.00025121122568570585,0.15078366485340644,0.0,0.1055485653973845
35,0.0002681767912626569,0.00023080033878898788,0.15009336900616543,0.0,0.10506535830431579
produced,0.00018762782880297075,0.0001614818551191018,0.15006749629626392,0.0,0.10504724740738475
probably,0.002509157483025464,0.0021596141660370116,0.15001744730636057,0.0,0.1050122131144524
na,0.0030641530310429113,0.0026395858290228884,0.1491491683342711,0.0,0.10440441783398977
bought,0.0008610731785128509,0.000742172864749104,0.14859728728254584,0.0,0.10401810109778209
los,0.0003754503781499844,0.0003237698259735384,0.14809342155506472,0.0,0.1036653950885453
maybe,0.0027864447999965073,0.002404986549495081,0.14722220152395094,0.0,0.10305554106676565
di,0.00014160586709282343,0.0001223533069888591,0.14613468510539165,0.0,0.10229427957377416
literally,0.0016378542368953898,0.0014155947538976531,0.14583721985973028,0.0,0.10208605390181119
en,0.001627806179103358,0.0014072695407349933,0.1455818652357053,0.0,0.1019073056649937
dos,0.00018636774445625505,0.00016114329900660256,0.14542773346166915,0.0,0.1017994134231684
hi,0.0022589887780060046,0.0019544476359808806,0.14480964851820102,0.0,0.10136675396274071
typically,0.00015816115076912983,0.00013698942144076606,0.14371065001394034,0.0,0.10059745500975824
falls,0.00014173813252383674,0.00012276669449905886,0.1436953474116068,0.0,0.10058674318812476
professional,0.00035004850681491577,0.0003032043960182426,0.14366453924055642,0.0,0.10056517746838949
seriously,0.0005893581579114245,0.0005106127770764553,0.1434225224823919,0.0,0.10039576573767432
late,0.0012379960372837227,0.0010731734319607185,0.1428738775937209,0.0,0.10001171431560461
nigga,0.00025105571853866696,0.0002176331364647086,0.14286405459994342,0.0,0.10000483821996038
lil,0.0008644219411371246,0.0007496405515901851,0.14246716258079975,0.0,0.09972701380655982
moment,0.000876674683779229,0.0007608054132683756,0.14175833764725337,0.0,0.09923083635307736
freezing,0.00021938764383715935,0.00019049287636271038,0.1412253596983046,0.0,0.09885775178881322
btw,0.0007210741054033565,0.000626640385831316,0.14036906375023753,0.0,0.09825834462516626
gon,0.0028136035849631144,0.002449479781356534,0.13859040317829388,0.0,0.09701328222480571
yr,0.000130630192954315,0.00011374016510556784,0.13845366944333276,0.0,0.09691756861033293
makes sense,0.0003370580992352611,0.00029349159961738444,0.1384062552913529,0.0,0.09688437870394702
strange,0.00032154289240647816,0.0002800317878632923,0.13822777726344107,0.0,0.09675944408440874
rough,0.0003475476495333157,0.00030277040515026024,0.13792695450866446,0.0,0.09654886815606512
quality,0.000484579466496145,0.00042231632444104483,0.137526787770727,0.0,0.09626875143950889
deck,0.00028209285057785236,0.00024587090263637496,0.13742960973581397,0.0,0.09620072681506978
